mp_election_index,mp_name,nature_membership,term_start_date,term_end_date,term,pc_name,state,mp_political_party,mp_gender,educational_qualification,educational_qualification_details,mp_age,debates,private_member_bills,questions,attendance,mp_note,national_average_debate,national_average_pmb,national_average_questions,attendance_national_average,state_average_debate,state_average_pmb,state_average_questions,attendance_state_average,mp_house
170560,Simranjit Singh Mann,Elected,26-06-2022,In Office,Third Term,Sangrur,Punjab,Shiromani Akali Dal,Male,Graduate,"B.A. (Hons.) (Gold Medalist) Educated at Panjab University, Chandigarh",78,7,0,0,0.845070423, Data corresponds to the period from 01-06-2019 to 11-08-2023.,7.75885681,0.589336405,61.83259391,0.788702577,6.287878788,0.416666667,27.21212121,0.703872954,Lok Sabha
170387,S.S. Palanimanickam,Elected,23-05-2019,In Office,Sixth Term,Thanjavur,Tamil Nadu,Dravida Munnetra Kazhagam,Male,Graduate,"B.L.; Educated at Madras Law College, Chennai (Tamil Nadu)",73,5,0,0,0.469635628, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,48.38461538,1.51754386,233.8704453,0.74654051,Lok Sabha
170418,Satish Kumar,Elected,23-05-2019,In Office,Second Term,Aligarh,Uttar Pradesh,Bharatiya Janata Party,Male,Matric,Matric,51,6,0,0,0.882591093, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,54.95293927,1.267480488,137.1278932,0.82861928,Lok Sabha
170562,Dimple Yadav,Elected,12-12-2022,In Office,Third Term,Mainpuri,Uttar Pradesh,Samajwadi Party,Female,Graduate,"B.Com. Educated at Lucknow University, Lucknow (Uttar Pradesh)",45,5,0,0,0.653846154, Data corresponds to the period from 01-06-2019 to 11-08-2023.,5.337446205,0.279166667,44.50864152,0.788702577,8.673450927,0.196969697,36.12279512,0.82861928,Lok Sabha
170483,Sonia Gandhi,Elected,23-05-2019,In Office,Fifth Term,Rae Bareli,Uttar Pradesh,Indian National Congress,Female,Diploma Course,"(i) Three years course in foreign languages (English & French) completed in 1964 at Istituto Santa Teresa, Turin (Italy); (ii) Certificate in English from Lennox Cook School, Cambridge (U.K.) completed in 1965.",76,5,0,0,0.477732794, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,54.95293927,1.267480488,137.1278932,0.82861928,Lok Sabha
170428,Virendra Singh,Elected,23-05-2019,In Office,Fourth Term,Ballia,Uttar Pradesh,Bharatiya Janata Party,Male,Graduate,B.A.,66,25,0,0,0.894736842, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,54.95293927,1.267480488,137.1278932,0.82861928,Lok Sabha
170485,Pakauri Lal,Elected,23-05-2019,In Office,Second Term,Robertsganj,Uttar Pradesh,Apna Dal,Male,Under Matric,N/A,71,2,0,0,0.801619433, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,54.95293927,1.267480488,137.1278932,0.82861928,Lok Sabha
170530,Sudip Bandyopadhyay,Elected,23-05-2019,In Office,Fifth Term,Kolkata Uttar,West Bengal,All India Trinamool Congress,Male,Graduate,"B.Sc.; Educated at K.N. College, Berhampore, West Bengal",74,40,0,0,0.720647773, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,31.19658606,0.628662873,129.3326814,0.658292056,Lok Sabha
170515,S.S. Ahluwalia,Elected,23-05-2019,In Office,Second Term,Bardhaman-Durgapur,West Bengal,Bharatiya Janata Party,Male,Graduate,"B.Sc., LL.B. Educated at St. Joseph School, Asansol, Bidhan Chandra College, Burdwan University and University College of Law, Calcutta University, West Bengal",72,10,0,0,0.753036437, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,31.19658606,0.628662873,129.3326814,0.658292056,Lok Sabha
170147,Sunil Soren,Elected,23-05-2019,In Office,First Term,Dumka,Jharkhand,Bharatiya Janata Party,Male,Information Not Available,Information Not Available,51,10,0,0,0.927125506, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,49.22435897,3.769230769,220.0705128,0.844596699,Lok Sabha
170563,Sushil Kumar Rinku,Elected,20-07-2023,In Office,First Term,Jalandhar,Punjab,Aam Aadmi Party,Male,Inter/ Higher Secondary,Senior Secondary from DAV College Jalandhar,0,1,0,0,0.647058824, Data corresponds to the period from 01-06-2019 to 11-08-2023.,1.10625,0.279166667,15.23125,0.788702577,0.833333333,0.166666667,7,0.703872954,Lok Sabha
170278,Shrimant Chh. Udyanraje Pratapsinhmaharaj Bhonsle,Elected,23-05-2019,14-09-2019,Third Term,Satara,Maharashtra,Bharatiya Janata Party,Male,Diploma Course,"Production Engg., Educated at Bharati Vidyapeeth",57,0,0,0,0.162162162, Data corresponds to the period from 01-06-2019 to 11-08-2023.,7.742790811,0.238082437,17.87618117,0.788702577,8.068181818,0.454545455,44.13636364,0.743384507,Lok Sabha
170167,Ramesh Chandappa Jigajinagi,Elected,23-05-2019,In Office,Sixth Term,Bijapur,Karnataka,Bharatiya Janata Party,Male,Post Graduate,"M.A.; Educated at S.B.New Arts College, Bijapur , Karnataka",71,0,0,0,0.744939271, Data corresponds to the period from 01-06-2019 to 11-08-2023.,42.65199929,1.503726557,191.4075709,0.788702577,14.46833333,N/A,193.72,0.705606609,Lok Sabha
170161,D.V. Sadananda Gowda,Elected,23-05-2019,In Office,Fourth Term,Bangalore North,Karnataka,Bharatiya Janata Party,Male,Graduate,"B.Sc., L.L.B.; Educated at St. Phelomena College, Puttur, Dakshina Kannada, Karnataka and Vaikunta Baliga Law Collge, Udupi",70,0,0,0,0.62406015,"This MP was a minister from May 30, 2019 to July 07, 2021. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 11-08-2023.",18.21223625,1.20941922,114.3205137,0.788702577,3.708333333,N/A,111,0.705606609,Lok Sabha
170238,Sanjay Shamrao Dhotre,Elected,23-05-2019,In Office,Fourth Term,Akola,Maharashtra,Bharatiya Janata Party,Male,Graduate,"B.E. (Mech.); Educated at Government College of Engineering, Amravati, Maharashtra",64,0,0,0,0,"This MP was a minister from May 30, 2019 to July 07, 2021. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 11-08-2023.",18.21223625,1.20941922,114.3205137,0.788702577,20.54648646,2.296536797,197.808215,0.743384507,Lok Sabha
